record_id,td_sim_0,record_atd
4494,1.0,1.0
4526,146.0,146.0
4527,407.0,407.0
4539,566.0,566.0
4548,261.0,261.0
4549,1508.0,1508.0
4550,202.0,202.0
4576,277.0,277.0
4597,804.0,804.0
4598,142.0,142.0
4600,240.0,240.0
4601,254.0,254.0
4615,133.0,133.0
4622,788.0,788.0
4624,262.0,262.0
4636,343.0,343.0
4680,935.0,935.0
4693,62.0,62.0
4694,2151.0,2151.0
4702,260.0,260.0
4709,1632.0,1632.0
4750,22.0,22.0
4751,1524.0,1524.0
4753,2858.0,2858.0
4766,1497.0,1497.0
4793,716.0,716.0
4801,191.0,191.0
4808,232.0,232.0
4811,1118.0,1118.0
4820,547.0,547.0
4823,49.0,49.0
4825,378.0,378.0
4832,181.0,181.0
4844,3193.0,3193.0
4847,424.0,424.0
4851,1336.0,1336.0
4855,477.0,477.0
4874,854.0,854.0
4899,1453.0,1453.0
4938,1482.0,1482.0
4945,128.0,128.0
4949,398.0,398.0
4951,353.0,353.0
4972,957.0,957.0
4986,1495.0,1495.0
4995,1595.0,1595.0
4998,150.0,150.0
5003,32.0,32.0
5004,1602.0,1602.0
5014,1915.0,1915.0
5025,30.0,30.0
5032,4554.0,4554.0
5042,250.0,250.0
5051,1202.0,1202.0
5060,592.0,592.0
5097,2006.0,2006.0
5111,302.0,302.0
5130,297.0,297.0
5145,198.0,198.0
5158,92.0,92.0
5163,1600.0,1600.0
5171,20.0,20.0
5181,709.0,709.0
5202,1580.0,1580.0
5224,1569.0,1569.0
5225,1532.0,1532.0
5230,4625.0,4625.0
5266,2079.0,2079.0
5299,1490.0,1490.0
5307,1478.0,1478.0
5308,1351.0,1351.0
5329,1128.0,1128.0
5361,626.0,626.0
5376,2627.0,2627.0
5388,2743.0,2743.0
5404,118.0,118.0
5438,1481.0,1481.0
5477,3.0,3.0
5482,2605.0,2605.0
5515,6.0,6.0
5565,1549.0,1549.0
5585,421.0,421.0
5595,195.0,195.0
5600,1510.0,1510.0
5654,426.0,426.0
5662,1011.0,1011.0
5665,2005.0,2005.0
5670,702.0,702.0
5693,876.0,876.0
5702,180.0,180.0
5705,1417.0,1417.0
5707,2189.0,2189.0
5710,617.0,617.0
5719,1407.0,1407.0
5738,445.0,445.0
5747,205.0,205.0
5764,3189.0,3189.0
5774,1947.0,1947.0
5782,1550.0,1550.0
5787,1944.0,1944.0
5789,637.0,637.0
5803,237.0,237.0
5804,599.0,599.0
5811,1594.0,1594.0
5816,1564.0,1564.0
5834,1506.0,1506.0
5840,2488.0,2488.0
5841,703.0,703.0
5846,865.0,865.0
5848,1316.0,1316.0
5862,1007.0,1007.0
5867,528.0,528.0
5940,2795.0,2795.0
5965,23.0,23.0
5967,1656.0,1656.0
5982,2998.0,2998.0
5984,1129.0,1129.0
5994,1415.0,1415.0
6017,1427.0,1427.0
6019,1720.0,1720.0
6066,243.0,243.0
6103,126.0,126.0
6105,614.0,614.0
6123,44.0,44.0
6127,465.0,465.0
6128,245.0,245.0
6146,3758.0,3758.0
6154,108.0,108.0
6169,593.0,593.0
6173,656.0,656.0
6191,64.0,64.0
6193,2197.0,2197.0
6198,1401.0,1401.0
6201,454.0,454.0
6210,1505.0,1505.0
6212,2988.0,2988.0
6225,2439.0,2439.0
6228,300.0,300.0
6238,805.0,805.0
6246,111.0,111.0
6260,1319.0,1319.0
6270,361.0,361.0
6284,1447.0,1447.0
6286,864.0,864.0
6293,756.0,756.0
6300,2650.0,2650.0
6311,1133.0,1133.0
6321,358.0,358.0
6324,3364.0,3364.0
6326,1138.0,1138.0
6327,1464.0,1464.0
6339,594.0,594.0
6351,341.0,341.0
6354,492.0,492.0
6358,143.0,143.0
6367,532.0,532.0
6374,1627.0,1627.0
6397,735.0,735.0
6414,84.0,84.0
6437,875.0,875.0
6458,1127.0,1127.0
6483,394.0,394.0
6489,355.0,355.0
6493,306.0,306.0
6501,409.0,409.0
6517,53.0,53.0
6519,76.0,76.0
6536,1354.0,1354.0
6541,706.0,706.0
6576,2168.0,2168.0
6586,1035.0,1035.0
6590,333.0,333.0
6622,1403.0,1403.0
6636,268.0,268.0
6640,1385.0,1385.0
6653,2541.0,2541.0
6666,2207.0,2207.0
6673,2225.0,2225.0
6675,533.0,533.0
6677,1449.0,1449.0
6678,441.0,441.0
6709,1383.0,1383.0
6742,414.0,414.0
6760,478.0,478.0
6781,82.0,82.0
6789,1562.0,1562.0
6798,1512.0,1512.0
6807,1421.0,1421.0
6813,1455.0,1455.0
6814,1488.0,1488.0
6818,750.0,750.0
6837,334.0,334.0
6841,1615.0,1615.0
6845,1151.0,1151.0
6860,1973.0,1973.0
6862,1529.0,1529.0
6869,1493.0,1493.0
6907,1538.0,1538.0
6908,628.0,628.0
6922,153.0,153.0
6923,31.0,31.0
6925,506.0,506.0
6940,701.0,701.0
6943,1065.0,1065.0
6962,2628.0,2628.0
6977,618.0,618.0
6983,58.0,58.0
6986,1517.0,1517.0
6995,25.0,25.0
7004,352.0,352.0
7012,2257.0,2257.0
7020,340.0,340.0
7048,602.0,602.0
7050,1819.0,1819.0
7080,177.0,177.0
7103,103.0,103.0
7104,148.0,148.0
7105,678.0,678.0
7109,2588.0,2588.0
7118,132.0,132.0
7134,2143.0,2143.0
7148,1233.0,1233.0
7162,266.0,266.0
7181,530.0,530.0
7191,294.0,294.0
7197,127.0,127.0
average_simulation_TD,1039.8316151202748,
