record_id,td_sim_0,record_atd
2983,1329.0,1329.0
3020,1036.0,1036.0
3030,2053.0,2053.0
3031,47.0,47.0
3035,1709.0,1709.0
3053,98.0,98.0
3080,962.0,962.0
3089,81.0,81.0
3092,1782.0,1782.0
3121,1270.0,1270.0
3128,1413.0,1413.0
3129,374.0,374.0
3135,833.0,833.0
3141,97.0,97.0
3144,155.0,155.0
3164,1360.0,1360.0
3165,1338.0,1338.0
3179,94.0,94.0
3203,556.0,556.0
3213,1072.0,1072.0
3217,92.0,92.0
3219,50.0,50.0
3220,734.0,734.0
3229,771.0,771.0
3244,41.0,41.0
3248,431.0,431.0
3287,948.0,948.0
3290,77.0,77.0
3293,968.0,968.0
3295,577.0,577.0
3298,532.0,532.0
3301,91.0,91.0
3317,7.0,7.0
3328,1925.0,1925.0
3355,655.0,655.0
3358,1353.0,1353.0
3365,1424.0,1424.0
3384,552.0,552.0
3389,290.0,290.0
3455,668.0,668.0
3456,2505.0,2505.0
3457,927.0,927.0
3471,73.0,73.0
3478,1319.0,1319.0
3495,236.0,236.0
3503,445.0,445.0
3521,1384.0,1384.0
3534,463.0,463.0
3543,141.0,141.0
3545,1149.0,1149.0
3554,4953.0,4953.0
3571,608.0,608.0
3585,1533.0,1533.0
3595,38.0,38.0
3607,252.0,252.0
3624,1414.0,1414.0
3634,1126.0,1126.0
3640,107.0,107.0
3647,1161.0,1161.0
3653,341.0,341.0
3658,551.0,551.0
3687,3614.0,3614.0
3694,560.0,560.0
3727,156.0,156.0
3747,35.0,35.0
3755,483.0,483.0
3759,570.0,570.0
3767,27.0,27.0
3774,1251.0,1251.0
3781,1652.0,1652.0
3788,1636.0,1636.0
3802,642.0,642.0
3827,1393.0,1393.0
3831,1333.0,1333.0
3837,644.0,644.0
3865,1725.0,1725.0
3868,222.0,222.0
3887,356.0,356.0
3891,1876.0,1876.0
3905,2810.0,2810.0
3914,126.0,126.0
3925,157.0,157.0
3933,3575.0,3575.0
3941,1526.0,1526.0
3942,1802.0,1802.0
3960,994.0,994.0
4029,171.0,171.0
4044,82.0,82.0
4092,403.0,403.0
4097,336.0,336.0
4101,3123.0,3123.0
4121,1047.0,1047.0
4123,1404.0,1404.0
4155,2504.0,2504.0
4159,363.0,363.0
4171,446.0,446.0
4174,2594.0,2594.0
4180,1461.0,1461.0
4230,2625.0,2625.0
4232,265.0,265.0
4238,3043.0,3043.0
4254,99.0,99.0
4266,74.0,74.0
4272,151.0,151.0
4277,2054.0,2054.0
4280,2699.0,2699.0
4296,264.0,264.0
4301,523.0,523.0
4316,688.0,688.0
4319,231.0,231.0
4333,36.0,36.0
4362,205.0,205.0
4368,1476.0,1476.0
4389,424.0,424.0
4397,2705.0,2705.0
4403,1861.0,1861.0
4412,1388.0,1388.0
4418,49.0,49.0
4429,83.0,83.0
4451,5952.0,5952.0
4452,2790.0,2790.0
4456,2085.0,2085.0
4480,2043.0,2043.0
4494,1.0,1.0
4526,165.0,165.0
4527,426.0,426.0
4539,515.0,515.0
4548,314.0,314.0
4549,1437.0,1437.0
4550,249.0,249.0
4576,160.0,160.0
4597,816.0,816.0
4598,134.0,134.0
4600,218.0,218.0
4601,299.0,299.0
4615,175.0,175.0
4622,963.0,963.0
4624,212.0,212.0
4636,327.0,327.0
4680,976.0,976.0
4693,66.0,66.0
4694,1868.0,1868.0
4702,267.0,267.0
4709,1527.0,1527.0
4750,23.0,23.0
4751,1429.0,1429.0
4753,2843.0,2843.0
4766,1409.0,1409.0
4793,682.0,682.0
4801,259.0,259.0
4808,206.0,206.0
4811,1691.0,1691.0
4820,592.0,592.0
4823,51.0,51.0
4825,394.0,394.0
4832,187.0,187.0
4844,3090.0,3090.0
4847,333.0,333.0
4851,1874.0,1874.0
4855,460.0,460.0
4874,893.0,893.0
4899,1637.0,1637.0
4938,1401.0,1401.0
4945,145.0,145.0
4949,464.0,464.0
4951,337.0,337.0
4972,998.0,998.0
4986,1405.0,1405.0
4995,1743.0,1743.0
4998,139.0,139.0
5003,30.0,30.0
5004,1591.0,1591.0
5014,1970.0,1970.0
5025,32.0,32.0
5032,4314.0,4314.0
5042,257.0,257.0
5051,1296.0,1296.0
5060,663.0,663.0
5097,1973.0,1973.0
5111,361.0,361.0
5130,248.0,248.0
5145,256.0,256.0
5158,96.0,96.0
5163,1558.0,1558.0
5171,80.0,80.0
5181,775.0,775.0
5202,1524.0,1524.0
5224,1434.0,1434.0
5225,1520.0,1520.0
5230,4565.0,4565.0
5266,1773.0,1773.0
5299,1391.0,1391.0
5307,1372.0,1372.0
