record_id,td_sim_0,record_atd
1193,268.0,268.0
1199,617.0,617.0
1200,99.0,99.0
1202,17.0,17.0
1210,994.0,994.0
1224,721.0,721.0
1226,188.0,188.0
1234,741.0,741.0
1243,44.0,44.0
1246,711.0,711.0
1248,1803.0,1803.0
1249,133.0,133.0
1250,880.0,880.0
1262,362.0,362.0
1264,98.0,98.0
1273,1413.0,1413.0
1276,444.0,444.0
1277,296.0,296.0
1282,164.0,164.0
1293,117.0,117.0
1304,2006.0,2006.0
1309,772.0,772.0
1331,1233.0,1233.0
1336,410.0,410.0
1339,177.0,177.0
1344,311.0,311.0
1351,56.0,56.0
1354,1556.0,1556.0
1371,1047.0,1047.0
1378,434.0,434.0
1382,1294.0,1294.0
1389,213.0,213.0
1401,1009.0,1009.0
1403,647.0,647.0
1409,1253.0,1253.0
1415,472.0,472.0
1418,636.0,636.0
1430,146.0,146.0
1434,48.0,48.0
1439,369.0,369.0
1454,114.0,114.0
1456,355.0,355.0
1463,733.0,733.0
1467,119.0,119.0
1468,351.0,351.0
1477,651.0,651.0
1491,179.0,179.0
1502,158.0,158.0
1515,336.0,336.0
1516,137.0,137.0
1519,866.0,866.0
1521,953.0,953.0
1545,1043.0,1043.0
1566,388.0,388.0
1569,681.0,681.0
1582,289.0,289.0
1584,1688.0,1688.0
1586,384.0,384.0
1591,1719.0,1719.0
1592,184.0,184.0
1595,330.0,330.0
1608,794.0,794.0
1628,1014.0,1014.0
1633,1003.0,1003.0
1640,1678.0,1678.0
1642,120.0,120.0
1648,1075.0,1075.0
1649,2102.0,2102.0
1652,1419.0,1419.0
1653,236.0,236.0
1656,78.0,78.0
1674,1834.0,1834.0
1675,2410.0,2410.0
1676,167.0,167.0
1678,352.0,352.0
1684,324.0,324.0
1700,812.0,812.0
1717,7.0,7.0
1719,103.0,103.0
1720,443.0,443.0
1755,534.0,534.0
1757,1183.0,1183.0
1767,259.0,259.0
1792,222.0,222.0
1806,1417.0,1417.0
1809,930.0,930.0
1829,892.0,892.0
1835,255.0,255.0
1837,110.0,110.0
1862,1076.0,1076.0
1864,301.0,301.0
1877,747.0,747.0
1886,1748.0,1748.0
1889,430.0,430.0
1895,341.0,341.0
1900,50.0,50.0
1905,419.0,419.0
1923,771.0,771.0
1935,394.0,394.0
1936,85.0,85.0
1939,297.0,297.0
1940,344.0,344.0
1944,168.0,168.0
1948,1319.0,1319.0
1950,1391.0,1391.0
1963,218.0,218.0
1967,664.0,664.0
1971,1397.0,1397.0
1978,1269.0,1269.0
1987,436.0,436.0
2015,917.0,917.0
2029,64.0,64.0
2040,947.0,947.0
2068,11.0,11.0
2073,648.0,648.0
2080,128.0,128.0
2083,510.0,510.0
2085,250.0,250.0
2088,392.0,392.0
2127,1396.0,1396.0
2152,942.0,942.0
2162,731.0,731.0
2174,660.0,660.0
2179,421.0,421.0
2191,303.0,303.0
2196,217.0,217.0
2200,4.0,4.0
2206,186.0,186.0
2224,1308.0,1308.0
2228,1410.0,1410.0
2231,1311.0,1311.0
2232,535.0,535.0
2233,243.0,243.0
2239,2.0,2.0
2245,446.0,446.0
2249,325.0,325.0
2254,1108.0,1108.0
2256,482.0,482.0
2261,760.0,760.0
2262,1394.0,1394.0
2264,591.0,591.0
2270,316.0,316.0
2283,40.0,40.0
2301,832.0,832.0
2310,1032.0,1032.0
2321,455.0,455.0
2330,738.0,738.0
2342,627.0,627.0
2343,45.0,45.0
2366,79.0,79.0
2377,551.0,551.0
2383,322.0,322.0
2385,951.0,951.0
2392,267.0,267.0
2413,457.0,457.0
2418,690.0,690.0
2424,121.0,121.0
2435,618.0,618.0
2442,229.0,229.0
2458,295.0,295.0
2460,126.0,126.0
2465,523.0,523.0
2470,1165.0,1165.0
2484,173.0,173.0
2492,1744.0,1744.0
2499,273.0,273.0
2503,1037.0,1037.0
2505,264.0,264.0
2507,51.0,51.0
2527,43.0,43.0
2529,153.0,153.0
2537,81.0,81.0
2541,5.0,5.0
2544,529.0,529.0
2559,837.0,837.0
2563,683.0,683.0
2567,1005.0,1005.0
2568,378.0,378.0
2575,1591.0,1591.0
2581,386.0,386.0
2597,2047.0,2047.0
2599,658.0,658.0
2601,1049.0,1049.0
2602,24.0,24.0
2609,216.0,216.0
2627,1026.0,1026.0
2681,31.0,31.0
2682,140.0,140.0
2691,54.0,54.0
2702,141.0,141.0
2717,709.0,709.0
average_simulation_TD,615.6507462686567,
