record_id,td_sim_0,record_atd
15480,2413.0,2413.0
15548,6031.0,6031.0
15750,204.0,204.0
15843,9633.0,9633.0
15982,43.0,43.0
16061,4810.0,4810.0
16076,16477.0,16477.0
16111,3847.0,3847.0
16153,1635.0,1635.0
16169,2908.0,2908.0
16184,378.0,378.0
16209,131.0,131.0
16297,2933.0,2933.0
16405,2081.0,2081.0
16408,368.0,368.0
16501,4181.0,4181.0
16577,14115.0,14115.0
16626,211.0,211.0
16650,3559.0,3559.0
16657,562.0,562.0
16712,25813.0,25813.0
16755,565.0,565.0
16758,130.0,130.0
16905,3640.0,3640.0
17113,576.0,576.0
17117,1145.0,1145.0
17178,15333.0,15333.0
17282,248.0,248.0
17287,3212.0,3212.0
17337,18884.0,18884.0
17362,386.0,386.0
17424,1709.0,1709.0
17466,985.0,985.0
17570,5353.0,5353.0
17627,9274.0,9274.0
17671,3716.0,3716.0
17720,5460.0,5460.0
17740,1662.0,1662.0
17741,2107.0,2107.0
17841,6267.0,6267.0
17859,1712.0,1712.0
17916,1290.0,1290.0
17947,124.0,124.0
18174,25090.0,25090.0
18202,1831.0,1831.0
18228,6196.0,6196.0
18276,1511.0,1511.0
18290,173.0,173.0
18311,598.0,598.0
18387,1720.0,1720.0
18508,4954.0,4954.0
18512,3143.0,3143.0
18691,762.0,762.0
18707,6758.0,6758.0
18737,99.0,99.0
18772,356.0,356.0
18836,1464.0,1464.0
18860,6380.0,6380.0
18865,1638.0,1638.0
18879,6310.0,6310.0
18939,594.0,594.0
18950,1284.0,1284.0
18963,477.0,477.0
18993,15441.0,15441.0
19008,1944.0,1944.0
19026,136.0,136.0
19077,6728.0,6728.0
19168,2434.0,2434.0
19174,2554.0,2554.0
19353,3421.0,3421.0
19361,601.0,601.0
19408,23904.0,23904.0
19532,71.0,71.0
19600,2887.0,2887.0
19635,1488.0,1488.0
19737,4111.0,4111.0
19785,2132.0,2132.0
19983,403.0,403.0
20095,24894.0,24894.0
20109,746.0,746.0
20173,11346.0,11346.0
20205,1343.0,1343.0
20215,1400.0,1400.0
20225,4630.0,4630.0
20399,179.0,179.0
20438,3678.0,3678.0
20466,3967.0,3967.0
20480,1787.0,1787.0
20499,6464.0,6464.0
20593,419.0,419.0
20612,273.0,273.0
20619,597.0,597.0
20677,7708.0,7708.0
20699,2189.0,2189.0
20779,3066.0,3066.0
20783,2401.0,2401.0
20787,5589.0,5589.0
20836,2973.0,2973.0
21049,1194.0,1194.0
21227,4017.0,4017.0
21230,14008.0,14008.0
21310,1731.0,1731.0
21415,13221.0,13221.0
21497,134.0,134.0
21558,2481.0,2481.0
21632,616.0,616.0
21633,144.0,144.0
21682,2193.0,2193.0
21693,1179.0,1179.0
21735,5545.0,5545.0
21770,58.0,58.0
21931,759.0,759.0
21933,4214.0,4214.0
22234,1276.0,1276.0
22254,278.0,278.0
22288,10598.0,10598.0
22434,28466.0,28466.0
22459,8950.0,8950.0
22474,272.0,272.0
22479,618.0,618.0
22584,9871.0,9871.0
22612,6927.0,6927.0
22722,1722.0,1722.0
22730,411.0,411.0
22802,8983.0,8983.0
22928,169.0,169.0
23138,1512.0,1512.0
23160,501.0,501.0
23177,9378.0,9378.0
23184,348.0,348.0
23231,2762.0,2762.0
23240,271.0,271.0
23243,213.0,213.0
23262,24043.0,24043.0
23265,129.0,129.0
23309,4679.0,4679.0
23375,8365.0,8365.0
23412,446.0,446.0
23509,2525.0,2525.0
23512,1869.0,1869.0
23652,1566.0,1566.0
23655,1951.0,1951.0
23825,28260.0,28260.0
23921,3632.0,3632.0
24004,150.0,150.0
24019,105.0,105.0
24172,1104.0,1104.0
24221,170.0,170.0
24234,2042.0,2042.0
24388,4785.0,4785.0
24497,21228.0,21228.0
24522,2959.0,2959.0
24530,3523.0,3523.0
24571,1856.0,1856.0
24592,4221.0,4221.0
24665,1275.0,1275.0
24736,1224.0,1224.0
24780,1077.0,1077.0
24791,1769.0,1769.0
25033,84.0,84.0
25184,1816.0,1816.0
25229,5645.0,5645.0
25285,1349.0,1349.0
25413,5395.0,5395.0
25425,3964.0,3964.0
25436,1239.0,1239.0
25566,4093.0,4093.0
25568,6684.0,6684.0
25606,440.0,440.0
25616,212.0,212.0
25691,504.0,504.0
25804,174.0,174.0
25878,4281.0,4281.0
25880,3777.0,3777.0
25885,443.0,443.0
25998,266.0,266.0
26042,1895.0,1895.0
26097,417.0,417.0
26197,14942.0,14942.0
26219,596.0,596.0
26269,2974.0,2974.0
26302,5781.0,5781.0
26375,35782.0,35782.0
26421,164.0,164.0
26446,5304.0,5304.0
26493,14202.0,14202.0
26504,980.0,980.0
26506,102.0,102.0
26515,237.0,237.0
26554,250.0,250.0
26694,541.0,541.0
26781,15924.0,15924.0
26954,9497.0,9497.0
26973,185.0,185.0
27186,10010.0,10010.0
27192,428.0,428.0
27308,239.0,239.0
27378,1452.0,1452.0
27476,20581.0,20581.0
27489,1883.0,1883.0
27560,3079.0,3079.0
27574,939.0,939.0
27613,5932.0,5932.0
27627,5047.0,5047.0
27661,269.0,269.0
27702,172.0,172.0
27721,1037.0,1037.0
27836,151.0,151.0
28056,4778.0,4778.0
28057,3536.0,3536.0
28131,8459.0,8459.0
28171,566.0,566.0
28307,4514.0,4514.0
28348,913.0,913.0
28436,761.0,761.0
28446,10556.0,10556.0
28485,1330.0,1330.0
28777,2043.0,2043.0
28782,275.0,275.0
28792,191.0,191.0
28806,12000.0,12000.0
28849,2147.0,2147.0
28866,7616.0,7616.0
28895,508.0,508.0
29254,189.0,189.0
29357,135.0,135.0
29432,3207.0,3207.0
29514,8006.0,8006.0
29516,1483.0,1483.0
29559,476.0,476.0
29622,263.0,263.0
29664,1821.0,1821.0
29668,141.0,141.0
29688,1614.0,1614.0
29719,1316.0,1316.0
29916,5489.0,5489.0
29921,7457.0,7457.0
30056,3887.0,3887.0
30070,11186.0,11186.0
30148,3590.0,3590.0
30380,5851.0,5851.0
30387,9718.0,9718.0
30419,2006.0,2006.0
30446,69.0,69.0
30590,11269.0,11269.0
30599,192.0,192.0
30665,2679.0,2679.0
30684,561.0,561.0
30694,1003.0,1003.0
30784,13274.0,13274.0
30928,4411.0,4411.0
30988,10072.0,10072.0
30995,426.0,426.0
31022,9083.0,9083.0
31118,10364.0,10364.0
31250,161.0,161.0
31283,2927.0,2927.0
31313,88.0,88.0
31378,5526.0,5526.0
31453,3274.0,3274.0
31464,8979.0,8979.0
31494,288.0,288.0
31508,1590.0,1590.0
31538,388.0,388.0
31554,274.0,274.0
31585,1482.0,1482.0
31616,1006.0,1006.0
31666,458.0,458.0
31757,333.0,333.0
31761,4648.0,4648.0
31802,1640.0,1640.0
31855,12343.0,12343.0
31857,647.0,647.0
31963,347.0,347.0
31988,2934.0,2934.0
32010,4594.0,4594.0
32040,5432.0,5432.0
32053,195.0,195.0
32083,9022.0,9022.0
32102,2593.0,2593.0
32311,79.0,79.0
32318,3820.0,3820.0
32370,640.0,640.0
32469,1661.0,1661.0
32574,255.0,255.0
32594,8660.0,8660.0
32682,11230.0,11230.0
32730,142.0,142.0
32742,17784.0,17784.0
32762,468.0,468.0
32955,199.0,199.0
33019,16052.0,16052.0
33123,3004.0,3004.0
33143,157.0,157.0
33322,457.0,457.0
33370,1128.0,1128.0
33380,307.0,307.0
33427,5401.0,5401.0
33560,9793.0,9793.0
33637,2682.0,2682.0
33893,190.0,190.0
33909,15261.0,15261.0
34028,154.0,154.0
34114,7267.0,7267.0
34247,16021.0,16021.0
34267,1236.0,1236.0
34273,1718.0,1718.0
34313,4308.0,4308.0
34352,1262.0,1262.0
34385,1361.0,1361.0
