record_id,td_sim_0,record_atd
17424,1607.0,1607.0
17466,1233.0,1233.0
17570,5596.0,5596.0
17627,7925.0,7925.0
17671,4172.0,4172.0
17720,6238.0,6238.0
17740,1033.0,1033.0
17741,2397.0,2397.0
17841,4180.0,4180.0
17859,1655.0,1655.0
17916,1393.0,1393.0
17947,119.0,119.0
18174,22766.0,22766.0
18202,1854.0,1854.0
18228,7779.0,7779.0
18276,1345.0,1345.0
18290,114.0,114.0
18311,619.0,619.0
18387,1750.0,1750.0
18508,4657.0,4657.0
18512,2195.0,2195.0
18691,570.0,570.0
18707,7489.0,7489.0
18737,65.0,65.0
18772,450.0,450.0
18836,1528.0,1528.0
18860,6216.0,6216.0
18865,1867.0,1867.0
18879,5115.0,5115.0
18939,664.0,664.0
18950,1342.0,1342.0
18963,495.0,495.0
18993,16191.0,16191.0
19008,3266.0,3266.0
19026,103.0,103.0
19077,6873.0,6873.0
19168,2534.0,2534.0
19174,2217.0,2217.0
19353,3783.0,3783.0
19361,502.0,502.0
19408,22397.0,22397.0
19532,55.0,55.0
19600,2914.0,2914.0
19635,1615.0,1615.0
19737,3852.0,3852.0
19785,1870.0,1870.0
19983,357.0,357.0
20095,24495.0,24495.0
20109,748.0,748.0
20173,11697.0,11697.0
20205,716.0,716.0
20215,1413.0,1413.0
20225,4631.0,4631.0
20399,171.0,171.0
20438,3828.0,3828.0
20466,3767.0,3767.0
20480,2273.0,2273.0
20499,7101.0,7101.0
20593,416.0,416.0
20612,246.0,246.0
20619,581.0,581.0
20677,8227.0,8227.0
20699,2003.0,2003.0
20779,2441.0,2441.0
20783,1458.0,1458.0
20787,5623.0,5623.0
20836,3271.0,3271.0
21049,902.0,902.0
21227,2205.0,2205.0
21230,15762.0,15762.0
21310,1553.0,1553.0
21415,14624.0,14624.0
21497,99.0,99.0
21558,2194.0,2194.0
21632,597.0,597.0
21633,117.0,117.0
21682,2086.0,2086.0
21693,779.0,779.0
21735,4540.0,4540.0
21770,36.0,36.0
21931,684.0,684.0
21933,4575.0,4575.0
22234,1126.0,1126.0
22254,290.0,290.0
22288,13902.0,13902.0
22434,27668.0,27668.0
22459,7126.0,7126.0
22474,250.0,250.0
22479,547.0,547.0
22584,11260.0,11260.0
22612,7394.0,7394.0
22722,2351.0,2351.0
22730,259.0,259.0
22802,8476.0,8476.0
22928,136.0,136.0
23138,1903.0,1903.0
23160,565.0,565.0
23177,4299.0,4299.0
23184,257.0,257.0
23231,2812.0,2812.0
23240,221.0,221.0
23243,163.0,163.0
23262,22450.0,22450.0
23265,101.0,101.0
23309,5526.0,5526.0
23375,8966.0,8966.0
23412,373.0,373.0
23509,2823.0,2823.0
23512,1811.0,1811.0
23652,1577.0,1577.0
23655,2321.0,2321.0
23825,27540.0,27540.0
23921,3071.0,3071.0
24004,115.0,115.0
24019,87.0,87.0
24172,1410.0,1410.0
24221,131.0,131.0
24234,2384.0,2384.0
24388,4236.0,4236.0
24497,21892.0,21892.0
24522,3237.0,3237.0
24530,2461.0,2461.0
24571,2034.0,2034.0
24592,4870.0,4870.0
24665,989.0,989.0
24736,1027.0,1027.0
24780,958.0,958.0
24791,1842.0,1842.0
25033,71.0,71.0
25184,1815.0,1815.0
25229,5815.0,5815.0
25285,1409.0,1409.0
25413,5168.0,5168.0
25425,5338.0,5338.0
25436,1035.0,1035.0
25566,3462.0,3462.0
25568,6325.0,6325.0
25606,466.0,466.0
25616,173.0,173.0
25691,348.0,348.0
25804,129.0,129.0
25878,4009.0,4009.0
25880,4590.0,4590.0
25885,461.0,461.0
25998,156.0,156.0
26042,2255.0,2255.0
26097,339.0,339.0
26197,14526.0,14526.0
26219,532.0,532.0
26269,3036.0,3036.0
26302,5620.0,5620.0
26375,35761.0,35761.0
26421,153.0,153.0
26446,5007.0,5007.0
26493,13427.0,13427.0
26504,1050.0,1050.0
26506,84.0,84.0
26515,261.0,261.0
26554,229.0,229.0
26694,675.0,675.0
26781,15247.0,15247.0
26954,10907.0,10907.0
26973,104.0,104.0
27186,10560.0,10560.0
27192,365.0,365.0
27308,176.0,176.0
27378,2049.0,2049.0
27476,21402.0,21402.0
27489,1936.0,1936.0
27560,2589.0,2589.0
27574,815.0,815.0
27613,5316.0,5316.0
27627,5029.0,5029.0
27661,252.0,252.0
27702,152.0,152.0
27721,873.0,873.0
27836,132.0,132.0
28056,5774.0,5774.0
28057,4286.0,4286.0
28131,6657.0,6657.0
28171,614.0,614.0
28307,5315.0,5315.0
28348,818.0,818.0
28436,704.0,704.0
28446,10695.0,10695.0
28485,1443.0,1443.0
28777,2005.0,2005.0
28782,286.0,286.0
28792,192.0,192.0
28806,13098.0,13098.0
28849,2603.0,2603.0
28866,8499.0,8499.0
28895,545.0,545.0
29254,193.0,193.0
29357,88.0,88.0
29432,2972.0,2972.0
29514,7741.0,7741.0
29516,1689.0,1689.0
29559,520.0,520.0
29622,217.0,217.0
29664,1913.0,1913.0
29668,113.0,113.0
29688,1546.0,1546.0
29719,1355.0,1355.0
29916,6318.0,6318.0
29921,4515.0,4515.0
30056,4355.0,4355.0
30070,10471.0,10471.0
30148,4025.0,4025.0
30380,6045.0,6045.0
30387,9495.0,9495.0
30419,1536.0,1536.0
30446,63.0,63.0
30590,11685.0,11685.0
30599,185.0,185.0
30665,2754.0,2754.0
30684,513.0,513.0
30694,1021.0,1021.0
30784,13197.0,13197.0
30928,5235.0,5235.0
30988,8491.0,8491.0
30995,283.0,283.0
31022,2539.0,2539.0
31118,11539.0,11539.0
31250,145.0,145.0
31283,3683.0,3683.0
31313,64.0,64.0
31378,5591.0,5591.0
31453,2221.0,2221.0
31464,8223.0,8223.0
31494,299.0,299.0
31508,1588.0,1588.0
31538,572.0,572.0
31554,243.0,243.0
31585,1508.0,1508.0
31616,1188.0,1188.0
31666,484.0,484.0
31757,249.0,249.0
31761,3887.0,3887.0
31802,1045.0,1045.0
31855,11519.0,11519.0
31857,1179.0,1179.0
31963,469.0,469.0
31988,3318.0,3318.0
32010,5652.0,5652.0
32040,5176.0,5176.0
32053,191.0,191.0
32083,9143.0,9143.0
32102,2582.0,2582.0
32311,408.0,408.0
32318,4428.0,4428.0
32370,700.0,700.0
32469,1526.0,1526.0
32574,222.0,222.0
32594,8412.0,8412.0
32682,8127.0,8127.0
32730,97.0,97.0
32742,16549.0,16549.0
32762,543.0,543.0
32955,209.0,209.0
33019,6289.0,6289.0
33123,3450.0,3450.0
33143,139.0,139.0
33322,505.0,505.0
33370,699.0,699.0
33380,288.0,288.0
33427,5174.0,5174.0
33560,11229.0,11229.0
33637,2594.0,2594.0
33893,190.0,190.0
33909,15645.0,15645.0
34028,125.0,125.0
34114,4624.0,4624.0
34247,19460.0,19460.0
34267,825.0,825.0
34273,1659.0,1659.0
34313,3703.0,3703.0
34352,1449.0,1449.0
34385,1396.0,1396.0
34402,10140.0,10140.0
34599,21110.0,21110.0
34615,5629.0,5629.0
34813,681.0,681.0
34842,188.0,188.0
34889,298.0,298.0
34967,1833.0,1833.0
34983,858.0,858.0
35171,254.0,254.0
35203,212.0,212.0
35348,3344.0,3344.0
35395,267.0,267.0
35400,531.0,531.0
35437,93.0,93.0
35443,1883.0,1883.0
35477,1523.0,1523.0
35489,651.0,651.0
35522,6246.0,6246.0
35542,906.0,906.0
35601,480.0,480.0
35633,1667.0,1667.0
35767,306.0,306.0
35784,501.0,501.0
35788,1190.0,1190.0
35823,2791.0,2791.0
35850,81.0,81.0
35851,676.0,676.0
35856,1046.0,1046.0
35969,1647.0,1647.0
35990,8270.0,8270.0
36032,203.0,203.0
36109,56.0,56.0
36256,1813.0,1813.0
36292,118.0,118.0
36293,3647.0,3647.0
36322,180.0,180.0
36364,3744.0,3744.0
36447,954.0,954.0
36573,256.0,256.0
36578,232.0,232.0
36708,855.0,855.0
36864,1691.0,1691.0
37014,6530.0,6530.0
37059,556.0,556.0
37081,46.0,46.0
37108,141.0,141.0
37145,1862.0,1862.0
37215,2179.0,2179.0
37232,160.0,160.0
37246,14594.0,14594.0
37303,20477.0,20477.0
37379,1301.0,1301.0
37400,3625.0,3625.0
37411,2346.0,2346.0
37487,219.0,219.0
37514,3380.0,3380.0
37599,15044.0,15044.0
37618,172.0,172.0
37641,7374.0,7374.0
37745,1731.0,1731.0
37818,183.0,183.0
37855,1482.0,1482.0
37857,549.0,549.0
37874,13642.0,13642.0
37926,2299.0,2299.0
38028,3407.0,3407.0
38158,5703.0,5703.0
38225,1063.0,1063.0
38228,74.0,74.0
38419,960.0,960.0
38459,174.0,174.0
38549,3252.0,3252.0
38580,248.0,248.0
38630,3061.0,3061.0
38768,18210.0,18210.0
38970,1918.0,1918.0
39149,706.0,706.0
39214,1316.0,1316.0
39332,975.0,975.0
39484,59.0,59.0
39573,718.0,718.0
39611,1015.0,1015.0
39636,7772.0,7772.0
39690,1302.0,1302.0
39785,2251.0,2251.0
39814,6036.0,6036.0
39873,144.0,144.0
39934,2119.0,2119.0
39938,213.0,213.0
40006,175.0,175.0
40071,1755.0,1755.0
40167,1109.0,1109.0
40194,428.0,428.0
40200,3146.0,3146.0
40212,635.0,635.0
40302,5391.0,5391.0
40367,454.0,454.0
40389,39.0,39.0
40414,1743.0,1743.0
40420,124.0,124.0
40424,123.0,123.0
40485,5594.0,5594.0
40486,6364.0,6364.0
40512,128.0,128.0
40576,591.0,591.0
40690,48.0,48.0
40773,4600.0,4600.0
40868,13026.0,13026.0
41083,1622.0,1622.0
41112,5667.0,5667.0
41113,8066.0,8066.0
41172,2879.0,2879.0
41192,617.0,617.0
41406,142.0,142.0
41679,1151.0,1151.0
41729,6269.0,6269.0
41745,6964.0,6964.0
41754,15696.0,15696.0
41803,1801.0,1801.0
41843,6463.0,6463.0
41925,1386.0,1386.0
41928,10587.0,10587.0
42001,1005.0,1005.0
42112,21077.0,21077.0
42156,6872.0,6872.0
42338,2065.0,2065.0
42389,158.0,158.0
42395,6208.0,6208.0
42502,3217.0,3217.0
42530,345.0,345.0
42631,15374.0,15374.0
42660,4274.0,4274.0
42745,1066.0,1066.0
42797,234.0,234.0
42809,1255.0,1255.0
42883,672.0,672.0
42897,10020.0,10020.0
42963,5426.0,5426.0
43029,603.0,603.0
43034,271.0,271.0
43037,1986.0,1986.0
43038,199.0,199.0
43054,12259.0,12259.0
43058,447.0,447.0
43071,496.0,496.0
43111,1404.0,1404.0
43202,287.0,287.0
43312,320.0,320.0
43338,6610.0,6610.0
43385,1124.0,1124.0
43418,7865.0,7865.0
43514,13104.0,13104.0
43539,338.0,338.0
43588,6735.0,6735.0
43614,6201.0,6201.0
43639,2080.0,2080.0
43672,6612.0,6612.0
43719,3621.0,3621.0
43857,79.0,79.0
44088,430.0,430.0
44136,1639.0,1639.0
44198,8063.0,8063.0
44248,4120.0,4120.0
44258,2224.0,2224.0
44300,867.0,867.0
44304,8590.0,8590.0
44306,751.0,751.0
44323,3550.0,3550.0
44362,2755.0,2755.0
44417,870.0,870.0
44485,9942.0,9942.0
44557,7864.0,7864.0
44568,7415.0,7415.0
44599,51.0,51.0
44653,1221.0,1221.0
44765,6043.0,6043.0
44778,11024.0,11024.0
44790,2302.0,2302.0
44827,521.0,521.0
44999,1530.0,1530.0
45014,9755.0,9755.0
45104,1168.0,1168.0
45154,300.0,300.0
45220,4476.0,4476.0
45320,5438.0,5438.0
45377,2298.0,2298.0
45613,3124.0,3124.0
46032,3190.0,3190.0
46044,460.0,460.0
46050,35318.0,35318.0
46077,2267.0,2267.0
46211,5845.0,5845.0
46261,4523.0,4523.0
46395,4048.0,4048.0
46453,134.0,134.0
46775,4507.0,4507.0
46797,10241.0,10241.0
46913,559.0,559.0
46973,9859.0,9859.0
46991,702.0,702.0
47025,9130.0,9130.0
47029,90.0,90.0
47045,8464.0,8464.0
47102,1172.0,1172.0
47283,242.0,242.0
47397,20688.0,20688.0
47420,1235.0,1235.0
47506,999.0,999.0
47507,9427.0,9427.0
47544,611.0,611.0
47642,3950.0,3950.0
47664,1967.0,1967.0
47667,1472.0,1472.0
47780,2245.0,2245.0
47824,9380.0,9380.0
47883,482.0,482.0
47910,1758.0,1758.0
47940,1656.0,1656.0
48098,725.0,725.0
48133,3881.0,3881.0
48197,161.0,161.0
48234,7445.0,7445.0
48354,303.0,303.0
average_simulation_TD,4087.365308804205,
